direction,entry,exit,pnl,bars,exit_reason
LONG,0.011883,0.011836,-0.004955230160733847,2,SL
LONG,0.011913,0.011867285714285714,-0.004837344557566236,1,SL
SHORT,0.011825,0.011728,0.007270804911323371,3,TP
SHORT,0.011794,0.011793,-0.0009152039345373666,20,TIME
SHORT,0.011745,0.011799714285714287,-0.005636916148090808,5,SL
LONG,0.011775,0.011731428571428571,-0.0047003336366394635,5,SL
SHORT,0.011744,0.011779714285714286,-0.004031846515802017,3,SL
LONG,0.011823,0.011891142857142857,0.004763584296951452,1,TP
LONG,0.011971,0.011929428571428572,-0.0044726780194995755,3,SL
LONG,0.011978,0.011935714285714287,-0.004530281706938809,2,SL
SHORT,0.011946,0.011988214285714286,-0.004521315577799666,2,SL
LONG,0.011973,0.011929214285714286,-0.004657037858992185,11,SL
SHORT,0.011966,0.012012071428571428,-0.004835427456903462,3,SL
LONG,0.012009,0.011965857142857143,-0.004592543687472527,1,SL
SHORT,0.011969,0.012015928571428572,-0.004905530159371784,1,SL
SHORT,0.012001,0.011906,0.006979170166302563,2,TP
SHORT,0.011893,0.011789571428571429,0.0077728864492833125,4,TP
SHORT,0.01174,0.011643142857142857,0.0073188142622268035,5,TP
LONG,0.011712,0.01166142857142857,-0.005317915690866592,2,SL
SHORT,0.011455,0.011503857142857142,-0.005247022737715267,1,SL
LONG,0.011512,0.01146142857142857,-0.005392931599324967,7,SL
SHORT,0.011402,0.01144657142857143,-0.00489386715922424,6,SL
SHORT,0.011278,0.0113065,-0.003520673948613661,1,SL
LONG,0.01132,0.01128842857142857,-0.003788995456840082,1,SL
SHORT,0.011233,0.011266857142857143,-0.004005021047826739,1,SL
SHORT,0.011223,0.011159,0.00473528093915221,5,TP
SHORT,0.011154,0.011089428571428571,0.004822791332800836,1,TP
SHORT,0.011029,0.010947428571428571,0.006451195323102677,1,TP
SHORT,0.011007,0.011052642857142856,-0.005129587622869746,2,SL
LONG,0.011017,0.011114142857142859,0.007817541721236165,3,TP
SHORT,0.011049,0.011106428571428571,-0.006170750530580692,6,SL
SHORT,0.011027,0.011083857142857144,-0.006129725340585423,4,SL
LONG,0.011132,0.011067642857142856,-0.006781274061906538,4,SL
