strategy,total_trades,win_rate,total_pnl,avg_win,avg_loss,max_dd,rr_ratio,avg_duration_mins
RSI21_20_80_24h,92,39.130434782608695,-6.7545084369141355,0.5742089011368227,-0.48975051567570993,8.860913066046384,-0.7622813119334555,12.608695652173912
RSI7_20_80_us,432,49.30555555555556,-17.246178644186674,0.4295230109296681,-0.4965049313799359,22.58766234429581,-0.7635220671050074,29.900462962962962
EMA20_200_Long_us_ATR_3.0x6.0,77,23.376623376623375,-16.053192804346963,1.2374683207769996,-0.6496207216666603,20.8701748745008,-0.7691930183086664,120.55844155844156
RSI7_20_75_us,438,50.2283105022831,-18.845791448207862,0.39762007115110526,-0.48771654633693107,24.18727514831702,-0.7791614116366958,28.833333333333332
EMA20_50_Long_us_ATR_3.0x6.0,151,23.841059602649008,-26.23205103001588,1.0911406971346136,-0.5696792706683649,33.20496585230462,-0.7900038550467362,76.11920529801324
RSI7_20_80_24h,1352,51.183431952662716,-37.58343406667879,0.35192166050773355,-0.4259291259667128,47.2062755539237,-0.7961533424459054,10.215976331360947
VolSurge_2.0x_us,360,28.61111111111111,-43.85144714302231,0.9203338864686272,-0.5394779667287585,55.07872493856712,-0.7961594461733216,57.86388888888889
RSI7_25_80_asian,529,51.98487712665406,-12.720771551594137,0.335123237525716,-0.41291205461089,15.616264742453478,-0.814584778203214,33.34593572778828
RSI21_30_80_us,164,34.146341463414636,-16.857972084122967,0.7270755096064508,-0.5330944502044834,20.472100912166024,-0.8234607750543435,56.11585365853659
RSI21_30_70_us,164,35.36585365853659,-17.184345805031466,0.6801981836050834,-0.5343003816427009,20.81275617811838,-0.8256641099316934,55.69512195121951
RSI21_30_75_us,164,34.756097560975604,-16.667361860213717,0.7073527221110286,-0.5325838039303022,19.856862238150626,-0.8393754088796074,55.96951219512195
EMA20_100_Long_us_ATR_3.0x6.0,114,23.684210526315788,-20.33572191827207,1.193007028103575,-0.6039874905410184,23.89628795234927,-0.850999199491687,79.1842105263158
EMA9_200_Long_us_ATR_3.0x6.0,127,23.62204724409449,-20.39526607932349,1.0717613990331814,-0.5417330726837002,23.942682492697333,-0.8518371358574451,62.00787401574803
EMA20_200_Long_us_ATR_2.0x4.0,77,23.376623376623375,-13.415053892364964,0.9213308246105308,-0.5084577751755004,15.738072569800602,-0.8523949697694735,41.25974025974026
EMA9_200_Long_us_ATR_2.0x4.0,127,26.77165354330709,-13.787026260237361,0.8304341063320682,-0.4518471599519106,16.118637202486592,-0.8553468936015547,35.71653543307087
EMA9_100_Long_us_ATR_3.0x6.0,177,20.903954802259886,-32.21876737437972,1.0638469737165885,-0.5112936100135249,37.49152071089373,-0.8593614439602625,68.44632768361582
EMA20_50_Long_us_ATR_2.0x4.0,151,21.192052980132452,-28.75480067990157,0.9125341204010458,-0.4870243069977732,33.27007722809402,-0.8642841578864854,46.3046357615894
VolSurge_5.0x_asian,95,29.47368421052631,-10.355684006112158,0.6693903206968159,-0.43430765650183584,11.963365055381765,-0.8656163176642022,47.67368421052632
EMA9_100_Long_us_ATR_2.0x4.0,177,23.728813559322035,-25.655873223578425,0.8093687436332014,-0.4418471144901695,29.611657104978562,-0.8664112627207528,51.31638418079096
BBSqueeze20_0.02_us,252,19.841269841269842,-44.174150931543814,1.2019191968913585,-0.516188667208474,50.29090232665946,-0.8783726059360616,65.22619047619048
EMA20_100_Long_us_ATR_2.0x4.0,114,22.807017543859647,-18.4578291181396,0.9149243920055784,-0.4800666285259618,20.879400396387506,-0.8840210335414191,49.28947368421053
BBSqueeze50_0.02_us,184,19.565217391304348,-33.933536347190106,1.159031960713061,-0.5112073441409479,38.07631462271377,-0.8911980238483386,55.73913043478261
BBSqueeze20_0.03_us,257,19.45525291828794,-48.251231274455314,1.2019191968913585,-0.5234163822175036,54.13202189352863,-0.8913620734388945,64.31517509727627
BBSqueeze20_0.04_us,257,19.45525291828794,-48.251231274455314,1.2019191968913585,-0.5234163822175036,54.13202189352863,-0.8913620734388945,64.31517509727627
RSI7_20_80_asian,468,51.49572649572649,-12.571693022311553,0.3215950567626853,-0.39681102071417934,14.061967860617852,-0.8940208900291983,31.621794871794872
BBSqueeze50_0.03_us,193,19.689119170984455,-34.32934951058116,1.2447068376904695,-0.5266336086633483,38.35945454050719,-0.8949384166641297,65.21761658031087
EMA9_50_Long_us_ATR_3.0x6.0,251,19.52191235059761,-48.203512011971945,1.037790665292787,-0.4903725475807847,53.696131449151345,-0.8977092150040502,51.08366533864542
BBSqueeze50_0.04_us,198,19.19191919191919,-38.499810338884686,1.2447068376904695,-0.5362416885695158,42.395629654525,-0.9081079972773914,63.66161616161616
EMA9_50_Long_us_ATR_2.0x4.0,252,22.61904761904762,-41.847147227103974,0.7679236177609943,-0.43907073558708026,46.05664082409991,-0.9086018102563562,34.73412698412698
EMA20_200_Long_24h_ATR_3.0x6.0,259,21.62162162162162,-53.832179983545515,1.0562608985380668,-0.5565654694663904,57.58506608432876,-0.9348288305289528,32.45945945945946
VolSurge_3.0x_24h,700,24.285714285714285,-129.045585181532,0.7297051831894602,-0.4775386157051702,135.91754506230131,-0.9494402295331381,20.51
VolSurge_5.0x_euro,94,21.27659574468085,-20.97139743066414,0.5786976826907153,-0.43980204168214126,22.07264113978059,-0.9501082039914234,85.82978723404256
VolSurge_5.0x_24h,306,25.816993464052292,-53.63503509694455,0.6725229252533118,-0.47032751626412406,56.39986765413646,-0.9509780311161931,18.823529411764707
VolSurge_2.0x_24h,1017,24.385447394296953,-190.19635799836533,0.7725831169016769,-0.4964850077893122,199.78027152024512,-0.9520277280186368,21.519174041297934
BBSqueeze50_0.02_euro,138,18.115942028985508,-32.92253875403583,0.7375537655189511,-0.45452551231866906,34.407198011060935,-0.9568503294994312,78.4927536231884
EMA20_200_Long_24h_ATR_2.0x4.0,259,20.463320463320464,-55.643720300588704,0.726309839312423,-0.45698127079683065,58.04564436777758,-0.9586200809147666,17.62162162162162
VolSurge_3.0x_asian,239,23.430962343096233,-46.46428415289258,0.637896615205357,-0.44910652789285554,48.4274411212961,-0.959461889314234,48.87866108786611
EMA9_200_Long_24h_ATR_3.0x6.0,425,17.176470588235293,-105.19176850382786,0.9579644634292401,-0.49750901799477937,109.21061348863017,-0.9632009668618818,21.842352941176472
EMA20_100_Long_24h_ATR_3.0x6.0,405,19.012345679012345,-106.14312547126897,0.842962484145869,-0.5214976730198198,110.17107074878686,-0.9634391746386631,26.580246913580247
